"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US13281","Towns County, Georgia","11617","*****"
"0500000US13283","Treutlen County, Georgia","6795","*****"
"0500000US13285","Troup County, Georgia","69919","*****"
"0500000US13287","Turner County, Georgia","7943","*****"
"0500000US13289","Twiggs County, Georgia","8229","*****"
"0500000US13291","Union County, Georgia","23288","*****"
"0500000US13293","Upson County, Georgia","26236","*****"
"0500000US13295","Walker County, Georgia","69039","*****"
"0500000US13297","Walton County, Georgia","91442","*****"
"0500000US13299","Ware County, Georgia","35593","*****"
"0500000US13301","Warren County, Georgia","5297","*****"
"0500000US13303","Washington County, Georgia","20436","*****"
"0500000US13305","Wayne County, Georgia","29788","*****"
"0500000US13307","Webster County, Georgia","2610","*****"
"0500000US13309","Wheeler County, Georgia","7928","*****"
"0500000US13311","White County, Georgia","29489","*****"
"0500000US13313","Whitfield County, Georgia","104237","*****"
"0500000US13315","Wilcox County, Georgia","8824","*****"
"0500000US13317","Wilkes County, Georgia","9844","*****"
"0500000US13319","Wilkinson County, Georgia","9010","*****"
"0500000US13321","Worth County, Georgia","20494","*****"
"0500000US15001","Hawaii County, Hawaii","199459","*****"
"0500000US15003","Honolulu County, Hawaii","984821","*****"
"0500000US15005","Kalawao County, Hawaii","66","15"
"0500000US15007","Kauai County, Hawaii","71769","*****"
"0500000US15009","Maui County, Hawaii","165979","15"
"0500000US16001","Ada County, Idaho","456849","*****"
"0500000US16003","Adams County, Idaho","4097","*****"
"0500000US16005","Bannock County, Idaho","85765","*****"
"0500000US16007","Bear Lake County, Idaho","6000","*****"
"0500000US16009","Benewah County, Idaho","9138","*****"
"0500000US16011","Bingham County, Idaho","45839","*****"
"0500000US16013","Blaine County, Idaho","22373","*****"
"0500000US16015","Boise County, Idaho","7378","*****"
"0500000US16017","Bonner County, Idaho","43611","*****"
"0500000US16019","Bonneville County, Idaho","114392","*****"
"0500000US16021","Boundary County, Idaho","11845","*****"
"0500000US16023","Butte County, Idaho","2581","*****"
"0500000US16025","Camas County, Idaho","1048","125"
"0500000US16027","Canyon County, Idaho","217633","*****"
"0500000US16029","Caribou County, Idaho","6953","*****"
"0500000US16031","Cassia County, Idaho","23690","*****"
"0500000US16033","Clark County, Idaho","913","125"
"0500000US16035","Clearwater County, Idaho","8673","*****"
"0500000US16037","Custer County, Idaho","4169","*****"
"0500000US16039","Elmore County, Idaho","26743","*****"
"0500000US16041","Franklin County, Idaho","13464","*****"
"0500000US16043","Fremont County, Idaho","13020","*****"
"0500000US16045","Gem County, Idaho","17331","*****"
"0500000US16047","Gooding County, Idaho","15148","*****"
"0500000US16049","Idaho County, Idaho","16411","*****"
"0500000US16051","Jefferson County, Idaho","28534","*****"
"0500000US16053","Jerome County, Idaho","23730","*****"
"0500000US16055","Kootenai County, Idaho","157322","*****"
"0500000US16057","Latah County, Idaho","39505","*****"
"0500000US16059","Lemhi County, Idaho","7847","*****"
"0500000US16061","Lewis County, Idaho","3838","*****"
"0500000US16063","Lincoln County, Idaho","5350","*****"
"0500000US16065","Madison County, Idaho","39100","*****"
"0500000US16067","Minidoka County, Idaho","20705","*****"
"0500000US16069","Nez Perce County, Idaho","40217","*****"
"0500000US16071","Oneida County, Idaho","4385","*****"
"0500000US16073","Owyhee County, Idaho","11552","*****"
"0500000US16075","Payette County, Idaho","23260","*****"
"0500000US16077","Power County, Idaho","7671","*****"
"0500000US16079","Shoshone County, Idaho","12609","*****"
"0500000US16081","Teton County, Idaho","11426","*****"
"0500000US16083","Twin Falls County, Idaho","84869","*****"
"0500000US16085","Valley County, Idaho","10709","*****"
"0500000US16087","Washington County, Idaho","10057","*****"
"0500000US17001","Adams County, Illinois","66085","*****"
"0500000US17003","Alexander County, Illinois","6260","*****"
"0500000US17005","Bond County, Illinois","16589","*****"
"0500000US17007","Boone County, Illinois","53537","*****"
"0500000US17009","Brown County, Illinois","6628","*****"
"0500000US17011","Bureau County, Illinois","33122","*****"
"0500000US17013","Calhoun County, Illinois","4830","*****"
"0500000US17015","Carroll County, Illinois","14466","*****"
"0500000US17017","Cass County, Illinois","12493","*****"
"0500000US17019","Champaign County, Illinois","209922","*****"
"0500000US17021","Christian County, Illinois","32931","*****"
"0500000US17023","Clark County, Illinois","15716","*****"
"0500000US17025","Clay County, Illinois","13287","*****"
"0500000US17027","Clinton County, Illinois","37634","*****"
"0500000US17029","Coles County, Illinois","51353","*****"
"0500000US17031","Cook County, Illinois","5198275","*****"
"0500000US17033","Crawford County, Illinois","18972","*****"
"0500000US17035","Cumberland County, Illinois","10836","*****"
"0500000US17037","DeKalb County, Illinois","104366","*****"
"0500000US17039","De Witt County, Illinois","15932","*****"
"0500000US17041","Douglas County, Illinois","19623","*****"
"0500000US17043","DuPage County, Illinois","929060","*****"
"0500000US17045","Edgar County, Illinois","17407","*****"
"0500000US17047","Edwards County, Illinois","6455","*****"
"0500000US17049","Effingham County, Illinois","34137","*****"
"0500000US17051","Fayette County, Illinois","21565","*****"
"0500000US17053","Ford County, Illinois","13270","*****"
"0500000US17055","Franklin County, Illinois","38923","*****"
"0500000US17057","Fulton County, Illinois","35092","*****"
"0500000US17059","Gallatin County, Illinois","5064","*****"
"0500000US17061","Greene County, Illinois","13132","*****"
"0500000US17063","Grundy County, Illinois","50666","*****"
"0500000US17065","Hamilton County, Illinois","8176","*****"
"0500000US17067","Hancock County, Illinois","17983","*****"
"0500000US17069","Hardin County, Illinois","3939","*****"
"0500000US17071","Henderson County, Illinois","6809","*****"
"0500000US17073","Henry County, Illinois","49267","*****"
"0500000US17075","Iroquois County, Illinois","27812","*****"
"0500000US17077","Jackson County, Illinois","57977","*****"
"0500000US17079","Jasper County, Illinois","9594","*****"
"0500000US17081","Jefferson County, Illinois","37985","*****"
"0500000US17083","Jersey County, Illinois","21937","*****"
"0500000US17085","Jo Daviess County, Illinois","21588","*****"
"0500000US17087","Johnson County, Illinois","12494","*****"
"0500000US17089","Kane County, Illinois","531376","*****"
"0500000US17091","Kankakee County, Illinois","110637","*****"
"0500000US17093","Kendall County, Illinois","126054","*****"
"0500000US17095","Knox County, Illinois","50508","*****"
"0500000US17097","Lake County, Illinois","701473","*****"
"0500000US17099","LaSalle County, Illinois","109737","*****"
"0500000US17101","Lawrence County, Illinois","16033","*****"
"0500000US17103","Lee County, Illinois","34389","*****"
"0500000US17105","Livingston County, Illinois","36040","*****"
"0500000US17107","Logan County, Illinois","29003","*****"
"0500000US17109","McDonough County, Illinois","30479","*****"
"0500000US17111","McHenry County, Illinois","307714","*****"
"0500000US17113","McLean County, Illinois","172578","*****"
"0500000US17115","Macon County, Illinois","105528","*****"
"0500000US17117","Macoupin County, Illinois","45463","*****"
"0500000US17119","Madison County, Illinois","264776","*****"
"0500000US17121","Marion County, Illinois","37743","*****"
"0500000US17123","Marshall County, Illinois","11679","*****"
"0500000US17125","Mason County, Illinois","13621","*****"
"0500000US17127","Massac County, Illinois","14219","*****"
"0500000US17129","Menard County, Illinois","12306","*****"
"0500000US17131","Mercer County, Illinois","15589","*****"
"0500000US17133","Monroe County, Illinois","34168","*****"
"0500000US17135","Montgomery County, Illinois","28828","*****"
"0500000US17137","Morgan County, Illinois","34247","*****"
"0500000US17139","Moultrie County, Illinois","14641","*****"
"0500000US17141","Ogle County, Illinois","51025","*****"
"0500000US17143","Peoria County, Illinois","182770","*****"
"0500000US17145","Perry County, Illinois","21251","*****"
"0500000US17147","Piatt County, Illinois","16401","*****"
"0500000US17149","Pike County, Illinois","15672","*****"
"0500000US17151","Pope County, Illinois","4203","*****"
"0500000US17153","Pulaski County, Illinois","5510","*****"
"0500000US17155","Putnam County, Illinois","5721","*****"
"0500000US17157","Randolph County, Illinois","32295","*****"
"0500000US17159","Richland County, Illinois","15766","*****"
"0500000US17161","Rock Island County, Illinois","143873","*****"
"0500000US17163","St. Clair County, Illinois","262338","*****"
"0500000US17165","Saline County, Illinois","23994","*****"
"0500000US17167","Sangamon County, Illinois","196861","*****"
"0500000US17169","Schuyler County, Illinois","6953","*****"
"0500000US17171","Scott County, Illinois","5005","*****"
"0500000US17173","Shelby County, Illinois","21737","*****"
"0500000US17175","Stark County, Illinois","5447","*****"
"0500000US17177","Stephenson County, Illinois","45093","*****"
"0500000US17179","Tazewell County, Illinois","133195","*****"
"0500000US17181","Union County, Illinois","16968","*****"
"0500000US17183","Vermilion County, Illinois","77563","*****"
"0500000US17185","Wabash County, Illinois","11546","*****"
"0500000US17187","Warren County, Illinois","17146","*****"
"0500000US17189","Washington County, Illinois","14058","*****"
"0500000US17191","Wayne County, Illinois","16402","*****"
"0500000US17193","White County, Illinois","13868","*****"
"0500000US17195","Whiteside County, Illinois","56016","*****"
"0500000US17197","Will County, Illinois","689315","*****"
"0500000US17199","Williamson County, Illinois","67102","*****"
"0500000US17201","Winnebago County, Illinois","284819","*****"
"0500000US17203","Woodford County, Illinois","38700","*****"
"0500000US18001","Adams County, Indiana","35376","*****"
"0500000US18003","Allen County, Indiana","372575","*****"
"0500000US18005","Bartholomew County, Indiana","82481","*****"
"0500000US18007","Benton County, Indiana","8677","*****"
"0500000US18009","Blackford County, Indiana","12013","*****"
"0500000US18011","Boone County, Indiana","65544","*****"
"0500000US18013","Brown County, Indiana","15064","*****"
"0500000US18015","Carroll County, Indiana","20074","*****"
"0500000US18017","Cass County, Indiana","37880","*****"
"0500000US18019","Clark County, Indiana","116507","*****"
"0500000US18021","Clay County, Indiana","26234","*****"
"0500000US18023","Clinton County, Indiana","32273","*****"
"0500000US18025","Crawford County, Indiana","10569","*****"
"0500000US18027","Daviess County, Indiana","33120","*****"
"0500000US18029","Dearborn County, Indiana","49479","*****"
"0500000US18031","Decatur County, Indiana","26562","*****"
"0500000US18033","DeKalb County, Indiana","42927","*****"
"0500000US18035","Delaware County, Indiana","115020","*****"
"0500000US18037","Dubois County, Indiana","42543","*****"
"0500000US18039","Elkhart County, Indiana","204558","*****"
"0500000US18041","Fayette County, Indiana","23194","*****"
"0500000US18043","Floyd County, Indiana","77320","*****"
"0500000US18045","Fountain County, Indiana","16430","*****"
"0500000US18047","Franklin County, Indiana","22774","*****"
"0500000US18049","Fulton County, Indiana","20096","*****"
"0500000US18051","Gibson County, Indiana","33656","*****"
"0500000US18053","Grant County, Indiana","66452","*****"
"0500000US18055","Greene County, Indiana","32159","*****"
"0500000US18057","Hamilton County, Indiana","323117","*****"
"0500000US18059","Hancock County, Indiana","75164","*****"
"0500000US18061","Harrison County, Indiana","39940","*****"
"0500000US18063","Hendricks County, Indiana","163799","*****"
"0500000US18065","Henry County, Indiana","48255","*****"
"0500000US18067","Howard County, Indiana","82331","*****"
"0500000US18069","Huntington County, Indiana","36359","*****"
"0500000US18071","Jackson County, Indiana","44025","*****"
"0500000US18073","Jasper County, Indiana","33447","*****"
"0500000US18075","Jay County, Indiana","20840","*****"
"0500000US18077","Jefferson County, Indiana","32201","*****"
"0500000US18079","Jennings County, Indiana","27710","*****"
"0500000US18081","Johnson County, Indiana","153716","*****"
"0500000US18083","Knox County, Indiana","37065","*****"
"0500000US18085","Kosciusko County, Indiana","79035","*****"
"0500000US18087","LaGrange County, Indiana","39193","*****"
"0500000US18089","Lake County, Indiana","485707","*****"
"0500000US18091","LaPorte County, Indiana","110154","*****"
"0500000US18093","Lawrence County, Indiana","45548","*****"
"0500000US18095","Madison County, Indiana","129455","*****"
"0500000US18097","Marion County, Indiana","951869","*****"
"0500000US18099","Marshall County, Indiana","46461","*****"
"0500000US18101","Martin County, Indiana","10212","*****"
"0500000US18103","Miami County, Indiana","35815","*****"
"0500000US18105","Monroe County, Indiana","146461","*****"
"0500000US18107","Montgomery County, Indiana","38287","*****"
"0500000US18109","Morgan County, Indiana","69922","*****"
"0500000US18111","Newton County, Indiana","13992","*****"
